0,0.0,0.0,-0.19811320754716982,-0.05660377358490566,-0.37264150943396224,-0.17452830188679244,-0.5188679245283019,-0.2830188679245283,-0.6415094339622641,-0.36792452830188677,-0.30660377358490565,-0.47641509433962265,-0.3867924528301887,-0.6745283018867925,-0.419811320754717,-0.8018867924528302,-0.4339622641509434,-0.9198113207547169,-0.2028301886792453,-0.5188679245283019,-0.2783018867924528,-0.7358490566037735,-0.3113207547169811,-0.8773584905660378,-0.330188679245283,-1.0,-0.08490566037735849,-0.5141509433962265,-0.13679245283018868,-0.7264150943396226,-0.16037735849056603,-0.8537735849056604,-0.18396226415094338,-0.9622641509433962,0.04245283018867924,-0.4811320754716981,0.0660377358490566,-0.6320754716981132,0.08018867924528301,-0.7311320754716981,0.08962264150943396,-0.8254716981132075
0,0.0,0.0,-0.2,-0.05116279069767442,-0.3813953488372093,-0.17209302325581396,-0.5302325581395348,-0.28837209302325584,-0.6511627906976745,-0.3767441860465116,-0.3116279069767442,-0.4744186046511628,-0.3953488372093023,-0.6790697674418604,-0.42790697674418604,-0.8046511627906977,-0.4418604651162791,-0.9209302325581395,-0.20465116279069767,-0.5209302325581395,-0.27906976744186046,-0.7348837209302326,-0.3116279069767442,-0.8744186046511628,-0.33488372093023255,-1.0,-0.08837209302325581,-0.5162790697674419,-0.13488372093023257,-0.7302325581395349,-0.15813953488372093,-0.8558139534883721,-0.1813953488372093,-0.9674418604651163,0.04186046511627907,-0.4790697674418605,0.07441860465116279,-0.6325581395348837,0.08837209302325581,-0.7302325581395349,0.10232558139534884,-0.8232558139534883
0,0.0,0.0,-0.19907407407407407,-0.06018518518518518,-0.38425925925925924,-0.18055555555555555,-0.5277777777777778,-0.2916666666666667,-0.6481481481481481,-0.37962962962962965,-0.3101851851851852,-0.47685185185185186,-0.3888888888888889,-0.6805555555555556,-0.4166666666666667,-0.8055555555555556,-0.4305555555555556,-0.9212962962962963,-0.2037037037037037,-0.5185185185185185,-0.27314814814814814,-0.7361111111111112,-0.3055555555555556,-0.875,-0.3287037037037037,-1.0,-0.08796296296296297,-0.5138888888888888,-0.12962962962962962,-0.7222222222222222,-0.1527777777777778,-0.8518518518518519,-0.1712962962962963,-0.9629629629629629,0.046296296296296294,-0.47685185185185186,0.07407407407407407,-0.6296296296296297,0.09259259259259259,-0.7268518518518519,0.10648148148148148,-0.8194444444444444
0,0.0,0.0,-0.19534883720930232,-0.06046511627906977,-0.3767441860465116,-0.1813953488372093,-0.5255813953488372,-0.2930232558139535,-0.641860465116279,-0.386046511627907,-0.30697674418604654,-0.48372093023255813,-0.3813953488372093,-0.6837209302325581,-0.40930232558139534,-0.813953488372093,-0.4232558139534884,-0.9255813953488372,-0.2,-0.5209302325581395,-0.26976744186046514,-0.7441860465116279,-0.29767441860465116,-0.8837209302325582,-0.31627906976744186,-1.0,-0.07906976744186046,-0.5209302325581395,-0.12558139534883722,-0.7302325581395349,-0.14883720930232558,-0.8558139534883721,-0.16744186046511628,-0.9674418604651163,0.05116279069767442,-0.48372093023255813,0.07906976744186046,-0.6372093023255814,0.09767441860465116,-0.7302325581395349,0.11162790697674418,-0.8232558139534883
0,0.0,0.0,-0.1926605504587156,-0.06422018348623854,-0.3669724770642202,-0.18807339449541285,-0.5137614678899083,-0.2981651376146789,-0.6330275229357798,-0.38990825688073394,-0.29357798165137616,-0.48623853211009177,-0.37155963302752293,-0.6880733944954128,-0.4036697247706422,-0.8165137614678899,-0.41284403669724773,-0.926605504587156,-0.1926605504587156,-0.5229357798165137,-0.26146788990825687,-0.7385321100917431,-0.2889908256880734,-0.8807339449541285,-0.3073394495412844,-1.0,-0.07339449541284404,-0.518348623853211,-0.11467889908256881,-0.7293577981651376,-0.13761467889908258,-0.8577981651376146,-0.1559633027522936,-0.9678899082568807,0.05504587155963303,-0.481651376146789,0.08256880733944955,-0.6330275229357798,0.10550458715596331,-0.7247706422018348,0.12385321100917432,-0.8165137614678899
0,0.0,0.0,-0.17272727272727273,-0.07727272727272727,-0.34545454545454546,-0.20909090909090908,-0.4727272727272727,-0.32272727272727275,-0.5681818181818182,-0.42272727272727273,-0.2590909090909091,-0.4863636363636364,-0.32272727272727275,-0.6909090909090909,-0.3409090909090909,-0.8181818181818182,-0.3409090909090909,-0.9318181818181818,-0.16818181818181818,-0.5181818181818182,-0.22272727272727272,-0.7363636363636363,-0.2409090909090909,-0.8772727272727273,-0.25,-1.0,-0.06363636363636363,-0.5136363636363637,-0.09545454545454546,-0.7181818181818181,-0.10454545454545454,-0.8409090909090909,-0.11363636363636363,-0.95,0.05,-0.4636363636363636,0.07727272727272727,-0.6045454545454545,0.1,-0.6954545454545454,0.12727272727272726,-0.7772727272727272
0,0.0,0.0,-0.22477064220183487,-0.04128440366972477,-0.43119266055045874,-0.1651376146788991,-0.5825688073394495,-0.26146788990825687,-0.7064220183486238,-0.3256880733944954,-0.3532110091743119,-0.4724770642201835,-0.44495412844036697,-0.6697247706422018,-0.48623853211009177,-0.7935779816513762,-0.5091743119266054,-0.9036697247706422,-0.24311926605504589,-0.5275229357798165,-0.3256880733944954,-0.7385321100917431,-0.3669724770642202,-0.8807339449541285,-0.38990825688073394,-1.0,-0.11926605504587157,-0.536697247706422,-0.1743119266055046,-0.7385321100917431,-0.2018348623853211,-0.8669724770642202,-0.22477064220183487,-0.9724770642201835,0.027522935779816515,-0.5091743119266054,0.05504587155963303,-0.6559633027522935,0.06880733944954129,-0.7522935779816514,0.07339449541284404,-0.8394495412844036
0,0.0,0.0,-0.2409090909090909,-0.00909090909090909,-0.4818181818181818,-0.08636363636363636,-0.6636363636363637,-0.13636363636363635,-0.8136363636363636,-0.1318181818181818,-0.42272727272727273,-0.4409090909090909,-0.5409090909090909,-0.6272727272727273,-0.6,-0.7454545454545455,-0.65,-0.8454545454545455,-0.30454545454545456,-0.5181818181818182,-0.4090909090909091,-0.740909090909091,-0.4727272727272727,-0.8727272727272727,-0.5272727272727272,-0.9818181818181818,-0.17272727272727273,-0.5545454545454546,-0.25,-0.7727272727272727,-0.3,-0.8954545454545455,-0.35454545454545455,-1.0,-0.022727272727272728,-0.55,-0.004545454545454545,-0.7227272727272728,0.0,-0.8409090909090909,-0.00909090909090909,-0.9454545454545454
0,0.0,0.0,-0.24019607843137256,-0.004901960784313725,-0.46078431372549017,-0.0784313725490196,-0.6372549019607843,-0.10294117647058823,-0.7696078431372549,-0.09313725490196079,-0.39705882352941174,-0.4264705882352941,-0.5147058823529411,-0.6078431372549019,-0.5784313725490197,-0.7254901960784313,-0.6323529411764706,-0.8284313725490197,-0.29411764705882354,-0.5049019607843137,-0.4117647058823529,-0.7156862745098039,-0.4803921568627451,-0.8431372549019608,-0.5441176470588235,-0.9509803921568627,-0.16666666666666666,-0.5490196078431373,-0.25980392156862747,-0.7647058823529411,-0.3235294117647059,-0.8921568627450981,-0.38235294117647056,-1.0,-0.0196078431372549,-0.5588235294117647,-0.014705882352941176,-0.7401960784313726,-0.0196078431372549,-0.8627450980392157,-0.029411764705882353,-0.9754901960784313
0,0.0,0.0,-0.23076923076923078,0.02197802197802198,-0.46153846153846156,-0.016483516483516484,-0.6373626373626373,-0.03296703296703297,-0.7692307692307693,0.0,-0.4230769230769231,-0.4010989010989011,-0.5604395604395604,-0.554945054945055,-0.6428571428571429,-0.6593406593406593,-0.7087912087912088,-0.7527472527472527,-0.32967032967032966,-0.489010989010989,-0.46153846153846156,-0.6868131868131868,-0.5494505494505495,-0.8021978021978022,-0.6263736263736264,-0.8901098901098901,-0.21428571428571427,-0.5384615384615384,-0.31868131868131866,-0.7472527472527473,-0.4010989010989011,-0.8681318681318682,-0.47802197802197804,-0.967032967032967,-0.07142857142857142,-0.5604395604395604,-0.07692307692307693,-0.7527472527472527,-0.09340659340659341,-0.8846153846153846,-0.10989010989010989,-1.0
0,0.0,0.0,-0.23952095808383234,0.023952095808383235,-0.46107784431137727,-0.023952095808383235,-0.6407185628742516,-0.041916167664670656,-0.7784431137724551,-0.017964071856287425,-0.38323353293413176,-0.39520958083832336,-0.5089820359281437,-0.5568862275449101,-0.592814371257485,-0.6586826347305389,-0.6526946107784432,-0.7425149700598802,-0.281437125748503,-0.48502994011976047,-0.40119760479041916,-0.688622754491018,-0.47904191616766467,-0.8143712574850299,-0.5508982035928144,-0.9161676646706587,-0.15568862275449102,-0.5389221556886228,-0.23353293413173654,-0.7544910179640718,-0.30538922155688625,-0.8802395209580839,-0.3712574850299401,-0.9820359281437125,-0.017964071856287425,-0.5508982035928144,0.0,-0.7485029940119761,-0.005988023952095809,-0.8862275449101796,-0.017964071856287425,-1.0
0,0.0,0.0,-0.25274725274725274,-0.02197802197802198,-0.45604395604395603,-0.1043956043956044,-0.6428571428571429,-0.15384615384615385,-0.8021978021978022,-0.17582417582417584,-0.34615384615384615,-0.42857142857142855,-0.46153846153846156,-0.6153846153846154,-0.521978021978022,-0.7472527472527473,-0.5659340659340659,-0.8461538461538461,-0.22527472527472528,-0.510989010989011,-0.32967032967032966,-0.7307692307692307,-0.3901098901098901,-0.8681318681318682,-0.4340659340659341,-0.9725274725274725,-0.09340659340659341,-0.5494505494505495,-0.15384615384615385,-0.7747252747252747,-0.1978021978021978,-0.9065934065934066,-0.24725274725274726,-1.0,0.04945054945054945,-0.5604395604395604,0.1043956043956044,-0.7197802197802198,0.12087912087912088,-0.8351648351648352,0.12087912087912088,-0.9230769230769231
